batter_name_id,batter,batter_name_new,pitch,pa,ab,game_year,out_zone_swing%,zone_swing%,swing%,zone%,out_zone_contact%,zone_contact%,contact%,first_pitch_strike%,first_pitch_swing%,swstr%,cstr%,csw%,out_zone_swing%_std,zone_swing%_std,swing%_std,out_zone_contact%_std,zone_contact%_std,contact%_std,first_pitch_swing%_std,swstr%_std,cstr%_std,csw%_std,out_zone_swing%_std_percentile,zone_swing%_std_percentile,swing%_std_percentile,out_zone_contact%_std_percentile,zone_contact%_std_percentile,contact%_std_percentile,first_pitch_swing%_std_percentile,swstr%_std_percentile,cstr%_std_percentile,csw%_std_percentile
Andrelton Simmons_592743_2015,592743,Andrelton Simmons,1902,581,534,2015,26.5,64.4,46.0,51.3,77.6,92.2,88.1,47.2,33.3,5.5,17.5,22.9,-0.25908174823286506,0.026375906044770296,-0.18224079948646818,1.0025511647320045,0.661589844337264,0.8707838735810216,0.2007471138117199,-0.8019726175001373,-0.22075155812470343,-0.7868436122885003,65,46,41,90,84,88,63,88,47,8
Andrew Cashner_488768_2015,488768,Andrew Cashner,221,61,60,2015,33.6,52.6,43.4,51.6,55.6,75.0,67.7,60.7,29.5,14.0,26.2,40.3,0.1922468556022818,-0.7756577325667923,-0.4072048155364702,0.14493218345453288,-0.25050050862496503,-0.30082123516242143,-0.01129329267770367,0.12049367264324815,0.6792380424225368,0.6355869558664862,35,14,26,48,23,26,51,37,86,84
Andrew Chafin_605177_2015,605177,Andrew Chafin,8,3,3,2015,75.0,75.0,75.0,50.0,33.3,66.7,50.0,66.7,100.0,37.5,12.5,50.0,2.823937587824123,0.7468468017466817,2.3269732256866296,-0.7243816021130866,-0.6906371324381335,-1.3173609618662918,3.9226142487708153,2.670841651274961,-0.7379869607380599,1.4285511231712777,3,86,98,18,13,7,99,3,12,92
Andrew Heaney_571760_2015,571760,Andrew Heaney,19,5,4,2015,40.0,35.7,36.8,73.7,0.0,80.0,57.1,83.3,16.7,15.8,42.1,57.9,0.5990782731438224,-1.9243330285443685,-0.9782673178172443,-2.0225048783194417,0.014642035840799171,-0.9095964387251912,-0.7255346619052362,0.3158394752618475,2.3240466227330105,2.0743673006669323,19,5,9,7,35,11,19,27,96,96
Andrew Lambo_518911_2015,518911,Andrew Lambo,115,27,25,2015,34.8,56.5,43.5,40.0,62.5,73.1,68.0,51.9,18.5,13.9,20.9,34.8,0.26852774639132043,-0.5105788181104285,-0.3985523533807008,0.4139126821279217,-0.3512546755219558,-0.28359174826913564,-0.6250944693576144,0.109641128053326,0.13096851565237885,0.18596809811634668,31,18,27,64,18,27,22,38,71,72
Andrew McCutchen_457705_2015,457705,Andrew McCutchen,2770,681,564,2015,21.6,69.1,43.4,46.0,56.3,80.2,73.8,46.1,31.0,11.4,14.2,25.6,-0.5705620522881071,0.34582998244090024,-0.4072048155364702,0.17222006013154317,0.025247737619429892,0.04951166500105892,0.0724068677786478,-0.16167248669472853,-0.5621269238495188,-0.5661216275747953,82,68,26,49,37,44,55,52,20,19
Andrew McKirahan_605374_2015,605374,Andrew McKirahan,4,1,1,2015,0.0,66.7,50.0,75.0,0.0,0.0,0.0,100.0,100.0,50.0,25.0,75.0,-1.9436180864908073,0.18270449662160004,0.16385768674430393,-2.0225048783194417,-4.227638675611428,-4.188942110747281,3.9226142487708153,4.027409725015234,0.5551015457953313,3.47227320385373,96,56,64,7,2,2,99,2,84,98
Andrew Romine_461865_2015,461865,Andrew Romine,755,202,183,2015,31.9,70.7,50.9,48.9,61.0,86.2,78.1,47.8,38.4,11.1,13.2,24.4,0.08418226031780986,0.45458030632043467,0.2417298461462275,0.355438660677185,0.34341879097834693,0.2964676438048238,0.48532765936331496,-0.19423012046449517,-0.66557400437219,-0.6642202874475532,44,75,69,61,63,63,76,54,14,13
Andrew Susac_572180_2015,572180,Andrew Susac,583,148,133,2015,22.0,68.5,44.3,47.9,53.7,75.4,69.8,48.0,37.2,13.4,17.3,30.7,-0.5451350886917609,0.30504861098607544,-0.3293326561345466,0.07086508961693308,-0.2292891050677036,-0.1802148269094202,0.418367530998234,0.0553784051037151,-0.2414409742292376,-0.14920232311557527,81,65,31,44,25,32,74,39,45,55
André Rienzo_516589_2015,516589,André Rienzo,3,2,2,2015,0.0,100.0,66.7,66.7,0.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,-1.9436180864908073,2.4460706123643985,1.6088188667577776,-2.0225048783194417,1.075212213703856,1.5542201870146974,1.1326089002257664,-1.3988625699458572,-2.0310754672714513,-2.6588930381936264,96,98,95,7,94,96,91,96,2,1
Andrés Blanco_433217_2015,433217,Andrés Blanco,1007,260,232,2015,29.7,69.9,48.4,46.5,68.8,82.6,78.0,52.9,28.4,10.6,17.2,27.8,-0.055666039462094724,0.40020514438066795,0.02541829225199495,0.6595035722210159,0.15251615896299625,0.29072448150706215,-0.07267341034569483,-0.24849284341410607,-0.2517856822815049,-0.3862740844747396,53,71,54,79,45,62,47,58,44,35
Andy Parrino_519107_2015,519107,Andy Parrino,34,8,6,2015,26.3,53.3,38.2,44.1,20.0,75.0,53.8,50.0,12.5,17.6,20.6,38.2,-0.27179523003103817,-0.7280794658694965,-0.8571328476364736,-1.2428512589762855,-0.25050050862496503,-1.0991207945513368,-0.9598951111830203,0.5111852778804469,0.09993439149557774,0.4639143010891606,66,15,11,15,23,9,14,20,70,80
Anthony DeSclafani_543101_2015,543101,Anthony DeSclafani,237,64,58,2015,31.4,69.7,52.7,55.7,51.5,66.3,62.4,53.1,43.8,19.8,18.6,38.4,0.05239855582237699,0.38661135389572604,0.3974741649500753,-0.014896808510814225,-0.7118485359953949,-0.6052088369438066,0.7866482370061801,0.7499412588587347,-0.10695976954976485,0.4802640777346199,46,71,77,40,11,16,85,15,55,80
Anthony Gose_543238_2015,543238,Anthony Gose,2130,532,482,2015,30.6,71.0,50.0,48.0,54.0,82.0,73.1,49.3,40.5,13.5,13.7,27.2,0.0015446286296845785,0.4749709920478471,0.16385768674430393,0.08255989390708031,0.12069905362710485,0.009309528916724912,0.6025078840022071,0.06623094969363724,-0.6138504641108544,-0.43532341441111855,49,76,64,46,44,41,80,39,17,30
Anthony Ranaudo_519168_2015,519168,Anthony Ranaudo,9,2,2,2015,25.0,60.0,44.4,55.6,0.0,0.0,0.0,50.0,0.0,44.4,22.2,66.7,-0.35443286171916366,-0.2726874846239482,-0.3206801939787772,-2.0225048783194417,-4.227638675611428,-4.188942110747281,-1.6573964483192825,3.4196672279795917,0.2654497203318516,2.793757473067156,72,28,32,7,2,2,6,3,76,98
Anthony Recker_489232_2015,489232,Anthony Recker,351,92,80,2015,20.3,61.6,39.6,46.7,28.9,66.3,56.1,54.3,40.2,17.4,19.9,37.3,-0.6531996839762326,-0.16393716074441425,-0.7359983774557034,-0.8959053983685809,-0.7118485359953949,-0.967028061702811,0.5857678519109369,0.48948018870060217,0.027521435129707544,0.39034030618459187,85,33,13,16,11,11,80,21,64,78
Anthony Rendon_543685_2015,543685,Anthony Rendon,1556,353,309,2015,17.9,56.8,37.5,50.3,73.2,87.2,83.9,53.7,14.9,6.0,22.8,28.8,-0.8057614655543105,-0.4901881323830161,-0.9177000827268589,0.8310273684765105,0.3964472998714998,0.6295710570750193,-0.8259748544528579,-0.7477098945505264,0.3275179686454545,-0.3045252012474415,88,19,10,86,67,82,17,86,78,43
Anthony Rizzo_519203_2015,519203,Anthony Rizzo,2741,697,583,2015,31.5,66.6,45.9,40.9,66.9,90.1,80.7,43.3,30.6,8.9,15.3,24.2,0.05875529672146366,0.1759076013791286,-0.1908932616422376,0.5854364783834163,0.5502299756616426,0.44578986354663575,0.050086824990287486,-0.4329861014427831,-0.4483351352745802,-0.6805700640930128,46,55,40,75,78,72,54,72,28,12
Antonio Bastardo_455374_2015,455374,Antonio Bastardo,10,2,2,2015,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,60.0,60.0,-1.9436180864908073,-4.350824630106468,-4.162373391140347,-2.0225048783194417,-4.227638675611428,-4.188942110747281,-1.6573964483192825,-1.3988625699458572,4.175749364088826,2.2460399554442585,96,1,1,7,2,2,6,96,99,96
Aníbal Sánchez_434671_2015,434671,Aníbal Sánchez,14,4,4,2015,100.0,60.0,71.4,71.4,75.0,50.0,60.0,100.0,50.0,28.6,28.6,57.1,4.413122812595767,-0.2726874846239482,2.015484588078935,0.9011961942173944,-1.5762132309537862,-0.7430447320900939,1.1326089002257664,1.7049651827718868,0.9275110356769481,2.008968194085094,2,28,97,87,6,13,91,6,89,95
Aramis Ramirez_133380_2015,133380,Aramis Ramirez,1814,514,473,2015,35.4,73.6,52.9,45.7,71.3,88.2,82.1,48.9,38.5,9.5,13.1,22.6,0.3066681917858399,0.6516902683520892,0.41477908926161355,0.7569602746389104,0.44947580876465265,0.5261941357153029,0.4909076700604051,-0.36787083390325004,-0.6759187124244571,-0.8113682772566896,29,82,78,83,71,76,76,68,14,8
Archie Bradley_605151_2015,605151,Archie Bradley,51,14,14,2015,22.2,60.6,47.1,64.7,50.0,70.0,66.7,64.3,28.6,15.7,27.5,43.1,-0.5324216068935878,-0.2319061131691229,-0.08706371577300573,-0.07337082996155095,-0.5156430530907292,-0.3582528581400412,-0.06151338895151447,0.30498693067192517,0.8137192471020096,0.8644838289029211,81,30,46,36,15,23,48,28,88,87
Ariel Peña_516414_2015,516414,Ariel Peña,20,7,7,2015,85.7,30.8,50.0,65.0,33.3,25.0,30.0,85.7,14.3,35.0,45.0,80.0,3.504108864026387,-2.2573808954254413,0.16385768674430393,-0.7243816021130866,-2.9019259532826074,-2.4659934214186876,-0.8594549186353985,2.3995280365269065,2.6240431562487574,3.88101761999022,3,3,64,18,4,4,16,4,97,99
Arismendy Alcántara_570489_2015,570489,Arismendy Alcántara,132,32,26,2015,29.6,62.3,44.7,46.2,42.9,78.9,66.1,46.9,28.1,15.2,15.9,31.1,-0.06202278036118116,-0.11635889404711848,-0.2947228075114689,-0.35014786482837146,-0.043689323941668655,-0.3927118319266136,-0.08941344243696496,0.25072420772231424,-0.38626688696097744,-0.11650276982465586,54,35,33,24,31,21,47,31,33,57
Aroldis Chapman_547973_2015,547973,Aroldis Chapman,3,1,1,2015,0.0,100.0,33.3,33.3,0.0,100.0,100.0,0.0,0.0,0.0,33.3,33.3,-1.9436180864908073,2.4460706123643985,-1.2811034932691698,-2.0225048783194417,1.075212213703856,1.5542201870146974,-1.6573964483192825,-1.3988625699458572,1.4137123141335028,0.06334477327539957,96,98,6,7,94,96,6,96,93,68
Asdrúbal Cabrera_452678_2015,452678,Asdrúbal Cabrera,2062,550,504,2015,37.3,74.4,54.0,45.2,67.7,82.8,77.1,49.5,41.3,12.4,12.2,24.6,0.42744626886848475,0.706065430291857,0.509956172975076,0.6166226231571424,0.163121860741627,0.23903602082720404,0.6471479695789277,-0.05314704079550672,-0.7690210848948613,-0.6478705108020933,25,85,80,77,46,58,81,46,11,14
Austin Adams_542866_2015,542866,Austin Adams,1,1,1,2015,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,4.413122812595767,-4.350824630106468,4.490088764628955,1.8757632183963397,-4.227638675611428,1.5542201870146974,3.9226142487708153,-1.3988625699458572,-2.0310754672714513,-2.6588930381936264,2,1,99,97,2,96,99,96,2,1
Austin Barnes_605131_2015,605131,Austin Barnes,160,37,29,2015,26.2,59.2,41.9,47.5,77.3,86.7,83.6,59.5,18.9,6.9,18.8,25.6,-0.27815197093012484,-0.327062646563715,-0.5369917478730097,0.9908563604418572,0.3699330454249234,0.6123415701817326,-0.6027744265692541,-0.6500369932412268,-0.08627035344523067,-0.5661216275747953,67,26,19,90,65,81,23,83,56,19
Austin Hedges_595978_2015,595978,Austin Hedges,536,150,135,2015,35.7,67.3,52.1,51.9,52.2,82.9,72.8,52.0,27.6,14.2,16.8,31.0,0.3257384144830999,0.22348586807642484,0.3455593920154594,0.012391068166196355,0.16842471163094272,-0.00791995797656086,-0.11731349592241544,0.14219876182309243,-0.29316451449057324,-0.12467765814738578,28,60,74,41,46,40,45,36,41,56
Austin Jackson_457706_2015,457706,Austin Jackson,2201,527,491,2015,26.2,61.9,44.3,50.7,59.9,85.2,77.8,56.0,17.1,9.8,20.1,29.9,-0.27815197093012484,-0.14354647501700185,-0.3293326561345466,0.31255771161331136,0.29039028208519413,0.279238156911538,-0.7032146191168757,-0.3353132001334834,0.0482108512342421,-0.21460142969741378,67,34,31,57,58,62,20,66,67,51
Austin Romine_519222_2015,519222,Austin Romine,7,2,2,2015,33.3,75.0,57.1,57.1,100.0,100.0,100.0,50.0,50.0,0.0,14.3,14.3,0.1731766329050218,0.7468468017466817,0.7781824998039245,1.8757632183963397,1.075212213703856,1.5542201870146974,1.1326089002257664,-1.3988625699458572,-0.5517822157972515,-1.4898840080432636,38,86,86,97,94,96,91,96,21,3
Avisaíl García_541645_2015,541645,Avisaíl García,2142,600,552,2015,42.2,79.0,58.8,45.0,50.0,81.3,68.9,51.2,45.8,18.3,9.5,27.8,0.7389265729237273,1.0187226114455163,0.9252743564520023,-0.07337082996155095,0.08357909740189771,-0.23190328758927753,0.8982484509479821,0.587153090009902,-1.0483282023060738,-0.3862740844747396,16,92,88,36,40,30,87,18,5,35
B.J. Upton Jr._425834_2015,425834,B.J. Upton Jr.,877,228,205,2015,22.6,75.6,49.4,50.5,42.9,75.2,67.9,50.9,40.4,15.8,13.0,28.8,-0.5069946432972413,0.7876281732015066,0.11194291380968797,-0.35014786482837146,-0.23989480684633432,-0.2893349105668973,0.5969278733051169,0.3158394752618475,-0.6862634204767243,-0.3045252012474415,80,88,59,24,25,27,80,27,14,43
Bartolo Colon_112526_2015,112526,Bartolo Colon,186,64,58,2015,47.0,64.2,58.1,64.5,45.2,79.2,69.4,68.8,43.8,17.7,25.3,43.0,1.0440501360798826,0.01278211555982837,0.8647071213616175,-0.26048769860390836,-0.027780771273722953,-0.20318747610046764,0.7866482370061801,0.5220378224703688,0.5861356699521327,0.8563089405801911,12,45,87,27,33,31,85,20,85,87
Ben Paulsen_572019_2015,572019,Ben Paulsen,1281,354,325,2015,36.9,80.7,56.8,45.6,58.8,73.0,68.0,51.0,43.4,18.2,10.9,29.0,0.4020193052721386,1.1342698305675214,0.7522251133366162,0.2696767625494377,-0.35655752641127075,-0.28359174826913564,0.7643281942178198,0.5763005454199797,-0.903502289574334,-0.2881754246019819,26,94,85,55,18,27,84,18,7,45
Ben Revere_519184_2015,519184,Ben Revere,2252,632,590,2015,30.6,53.9,42.5,50.8,76.7,96.1,89.2,50.9,9.9,4.6,23.1,27.7,0.0015446286296845785,-0.6872980944146712,-0.48507697493839375,0.9674667518615628,0.8684010290205596,0.933958658856404,-1.1049753893073628,-0.899645518809437,0.358552092802256,-0.3944489727974695,49,15,22,89,89,90,12,90,79,34
Ben Zobrist_450314_2015,450314,Ben Zobrist,2156,534,467,2015,20.8,55.1,36.8,46.5,77.1,91.9,87.4,45.7,16.8,4.6,22.4,27.1,-0.6214159794807997,-0.6057353515050206,-0.9782673178172443,0.9830598242484255,0.6456812916693183,0.8305817374966885,-0.7199546512081461,-0.899645518809437,0.2861391364363858,-0.44349830273384816,84,16,9,89,83,87,19,90,77,30
Billy Burns_542993_2015,542993,Billy Burns,1943,554,519,2015,37.3,79.4,58.5,50.3,77.5,86.6,83.7,46.6,49.8,9.5,11.1,20.6,0.42744626886848475,1.0459101924154002,0.8993169699846946,0.9986528966352889,0.36463019453560763,0.6180847324794951,1.121448878831586,-0.36787083390325004,-0.8828128734697998,-0.9748660437112857,25,92,88,90,64,82,88,68,8,5
Billy Butler_456714_2015,456714,Billy Butler,2248,600,537,2015,28.5,60.8,44.7,50.1,62.7,89.8,81.2,51.7,23.3,8.4,19.4,27.8,-0.13194693025113358,-0.21831232268418146,-0.2947228075114689,0.4217092183213534,0.5343214229936969,0.47450567503544566,-0.3572539558972897,-0.487248824392394,-0.024202105131628106,-0.3862740844747396,59,30,33,65,76,73,32,75,61,35
Billy Hamilton_571740_2015,571740,Billy Hamilton,1676,454,412,2015,27.9,66.9,46.8,48.5,70.1,86.9,81.8,50.1,35.8,8.5,17.5,26.0,-0.1700873756456531,0.19629828710654196,-0.11302110224031402,0.7101810574783208,0.3805387472035541,0.5089646488220172,0.3402473812389723,-0.47639627980247184,-0.22075155812470343,-0.5334220742838762,61,58,45,81,66,75,70,74,47,22
Blaine Hardy_543278_2015,543278,Blaine Hardy,2,1,1,2015,0.0,100.0,100.0,100.0,0.0,50.0,50.0,100.0,100.0,50.0,0.0,50.0,-1.9436180864908073,2.4460706123643985,4.490088764628955,-2.0225048783194417,-1.5762132309537862,-1.3173609618662918,3.9226142487708153,4.027409725015234,-2.0310754672714513,1.4285511231712777,96,98,99,7,6,7,99,2,2,92
Blake Swihart_596119_2015,596119,Blake Swihart,1209,309,288,2015,32.1,63.6,47.1,47.9,60.9,87.0,77.7,47.6,24.6,10.5,18.2,28.7,0.09689574211598319,-0.027999255894996924,-0.08706371577300573,0.35154039258046915,0.38584159809286905,0.2734949946137764,-0.28471381683511837,-0.25934538800402823,-0.1483386017588336,-0.3127000895701714,43,42,46,60,67,61,35,59,52,42
Blake Treinen_595014_2015,595014,Blake Treinen,11,4,2,2015,80.0,33.3,54.5,54.5,75.0,100.0,83.3,75.0,50.0,9.1,36.4,45.5,3.1417746327784517,-2.0874585143636697,0.5532184837539226,0.9011961942173944,1.075212213703856,0.5951120832884469,1.1326089002257664,-0.4112810122629388,1.734398263753784,1.0606811486484364,3,4,81,87,94,80,91,71,94,89
Bobby Wilson_435064_2015,435064,Bobby Wilson,570,147,132,2015,27.9,67.9,47.5,49.1,56.8,80.5,73.4,50.3,36.1,12.6,18.1,30.7,-0.1700873756456531,0.26426723953125064,-0.05245386714992865,0.19171140061512207,0.041156290287375594,0.0265390158100115,0.35698741333024286,-0.03144195161566243,-0.1586833098111005,-0.14920232311557527,61,62,48,51,37,42,71,43,51,55
Brad Hand_543272_2015,543272,Brad Hand,76,23,17,2015,37.9,68.1,56.6,61.8,45.5,90.6,79.1,52.2,47.8,11.8,19.7,31.6,0.4655867142630043,0.27786103001619156,0.734920189025078,-0.24879289431376111,0.576744230108219,0.3538992667824436,1.009848664889784,-0.11826230833503977,0.006832019025173358,-0.07562832821100682,23,63,85,28,80,66,88,50,63,61
Brad Miller_543543_2015,543543,Brad Miller,1787,496,437,2015,30.3,69.4,48.7,47.1,61.0,81.8,75.0,48.5,38.2,12.2,15.4,27.6,-0.01752559406757519,0.3662206681683136,0.05137567871930323,0.355438660677185,0.11009335184847414,0.11842961257420283,0.47416763796913497,-0.0748521299753512,-0.43799042722231313,-0.40262386112019916,50,69,56,61,43,50,75,47,29,33
Branden Pinder_572038_2015,572038,Branden Pinder,1,1,1,2015,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,-1.9436180864908073,2.4460706123643985,4.490088764628955,-2.0225048783194417,1.075212213703856,1.5542201870146974,3.9226142487708153,-1.3988625699458572,-2.0310754672714513,-2.6588930381936264,96,98,99,7,94,96,99,96,2,1
Brandon Barnes_488681_2015,488681,Brandon Barnes,1049,280,254,2015,34.7,70.6,52.5,49.7,58.5,73.9,68.8,51.1,39.6,16.4,14.6,31.0,0.2621710054922342,0.44778341107796327,0.38016924063853647,0.2579819582592905,-0.3088318684074329,-0.23764644988703998,0.5522877877283963,0.38095474280138036,-0.5207480916404502,-0.12467765814738578,31,74,75,54,20,29,78,24,23,56
Brandon Beachy_545404_2015,545404,Brandon Beachy,8,2,2,2015,0.0,57.1,50.0,87.5,0.0,50.0,50.0,100.0,50.0,25.0,25.0,50.0,-1.9436180864908073,-0.46979744665560325,0.16385768674430393,-2.0225048783194417,-1.5762132309537862,-1.3173609618662918,1.1326089002257664,1.314273577534688,0.5551015457953313,1.4285511231712777,96,20,64,7,6,7,91,8,84,92
Brandon Belt_474832_2015,474832,Brandon Belt,2320,553,489,2015,24.9,81.1,49.8,44.3,56.5,77.7,71.8,49.7,42.0,14.1,11.1,25.1,-0.3607896026182503,1.1614574115374041,0.14655276243276508,0.18001659632497485,-0.10732353461345222,-0.06535158095418064,0.6862080444585585,0.1313462172331703,-0.8828128734697998,-0.6069960691884443,73,94,61,50,28,37,83,37,8,17
Brandon Crawford_543063_2015,543063,Brandon Crawford,2166,559,505,2015,33.2,75.3,51.8,44.2,53.9,82.1,72.0,49.0,41.7,14.5,12.7,27.2,0.16681989200593558,0.7672374874740941,0.3196020055481511,0.07866162581036447,0.12600190451641985,-0.05386525635865652,0.6694680123672884,0.17475639559285905,-0.7172975446335257,-0.43532341441111855,39,87,73,45,44,38,82,34,13,30
Brandon Drury_592273_2015,592273,Brandon Drury,214,59,56,2015,34.3,64.2,49.1,49.5,62.2,91.2,81.0,58.6,22.4,9.3,17.3,26.6,0.23674404189588755,0.01278211555982837,0.08598552734238031,0.4022178778377745,0.6085613354441112,0.46301935043992154,-0.40747405217110066,-0.3895759230830943,-0.2414409742292376,-0.4843727443474972,33,45,58,64,82,73,29,70,45,27
Brandon Finnegan_605232_2015,605232,Brandon Finnegan,21,6,4,2015,33.3,66.7,52.4,57.1,66.7,50.0,54.5,83.3,50.0,23.8,28.6,52.4,0.1731766329050218,0.18270449662160004,0.37151677848276704,0.5776399421899846,-1.5762132309537862,-1.0589186584670027,1.1326089002257664,1.184043042455622,0.9275110356769481,1.624748442916793,38,56,75,74,6,10,91,9,89,94
Brandon Guyer_446386_2015,446386,Brandon Guyer,1426,385,332,2015,32.2,74.6,53.0,49.1,73.1,79.1,77.2,49.7,38.3,12.1,12.5,24.5,0.10325248301506985,0.7196592207767979,0.423431551417383,0.8271291003797944,-0.03308362216303869,0.24477918312496652,0.47974764866622477,-0.08570467456527335,-0.7379869607380599,-0.6560453991248233,43,85,78,86,32,59,76,48,12,13
Brandon Kintzler_445213_2015,445213,Brandon Kintzler,3,1,1,2015,0.0,50.0,33.3,66.7,0.0,100.0,100.0,0.0,0.0,0.0,33.3,33.3,-1.9436180864908073,-0.9523770088710348,-1.2811034932691698,-2.0225048783194417,1.075212213703856,1.5542201870146974,-1.6573964483192825,-1.3988625699458572,1.4137123141335028,0.06334477327539957,96,11,6,7,94,96,6,96,93,68
Brandon McCarthy_435221_2015,435221,Brandon McCarthy,36,9,6,2015,37.5,50.0,44.4,55.6,33.3,60.0,50.0,55.6,11.1,22.2,25.0,47.2,0.4401597506666581,-0.9523770088710348,-0.3206801939787772,-0.7243816021130866,-1.0459281420222577,-1.3173609618662918,-1.0380152609422815,1.0104023290168669,0.5551015457953313,1.1996542501348433,24,11,32,18,9,7,13,11,84,90
Brandon Morrow_453344_2015,453344,Brandon Morrow,49,10,9,2015,28.6,66.7,44.9,42.9,37.5,50.0,45.5,60.0,40.0,24.5,18.4,42.9,-0.1255901893520469,0.18270449662160004,-0.27741788319993066,-0.5606543420510236,-1.5762132309537862,-1.5758032652655807,0.5746078305167566,1.2600108545850772,-0.1276491856542994,0.8481340522574613,58,56,35,21,6,5,79,9,54,86
Brandon Moss_461235_2015,461235,Brandon Moss,2055,523,466,2015,31.0,71.4,49.2,45.2,51.6,80.2,70.4,43.8,33.4,14.6,13.5,28.1,0.026971592226030783,0.5021585730177309,0.09463798949814974,-0.010998540414098389,0.025247737619429892,-0.14575585312284786,0.20632712450881005,0.1856089401827812,-0.6345398802153887,-0.3617494195065501,47,77,59,40,37,34,65,34,16,36
Brandon Phillips_408252_2015,408252,Brandon Phillips,2168,620,585,2015,36.4,73.2,54.2,48.5,63.8,90.3,81.1,48.6,33.0,10.2,13.6,23.8,0.3702356007767057,0.6245026873822064,0.5272610972866149,0.4645901673852268,0.5608356774402733,0.46876251273768316,0.18400708172044974,-0.29190302177379485,-0.6241951721631215,-0.7132696173839319,26,81,81,67,79,73,60,62,17,11
Brayan Peña_430910_2015,430910,Brayan Peña,1343,365,331,2015,24.4,65.4,43.5,46.5,80.0,93.6,89.6,45.7,21.6,4.5,17.9,22.5,-0.3925733071136832,0.09434485846947896,-0.3985523533807008,1.0961095990531835,0.7358297567876776,0.9569313080474513,-0.4521141377478213,-0.9104980633993591,-0.17937272591563505,-0.8195431655794194,74,51,27,92,86,90,27,90,50,7
Brendan Ryan_453895_2015,453895,Brendan Ryan,382,103,96,2015,34.5,61.0,48.7,53.7,47.5,80.8,69.9,52.4,32.0,14.7,21.2,35.9,0.24945752369406088,-0.20471853219923955,0.05137567871930323,-0.17082753237944548,0.0570648429553213,-0.17447166461165775,0.12820697474954876,0.19646148477270334,0.1620026398091803,0.2758918696663747,32,31,56,32,38,32,57,33,73,75
Brennan Boesch_453269_2015,453269,Brennan Boesch,327,94,89,2015,46.3,77.0,60.6,46.5,48.1,84.6,69.7,51.1,38.3,18.3,11.6,30.0,0.9995529497862764,0.8827847065960991,1.0810186752558502,-0.14743792379915074,0.25857317674930197,-0.18595798920718187,0.47974764866622477,0.587153090009902,-0.8310893332084641,-0.20642654137468386,12,90,91,32,54,32,76,18,9,51
Brent Morel_543569_2015,543569,Brent Morel,35,7,7,2015,22.2,64.7,42.9,48.6,25.0,63.6,53.3,25.0,12.5,20.0,14.3,34.3,-0.5324216068935878,0.0467665917721827,-0.45046712631531666,-1.0479378541404962,-0.8550255100069074,-1.1278366060401466,-0.9598951111830203,0.771646348038579,-0.5517822157972515,0.14509365650269765,81,47,24,16,10,9,14,14,21,72
Brett Anderson_474463_2015,474463,Brett Anderson,218,61,47,2015,31.3,63.0,48.6,54.6,19.4,65.3,51.9,50.8,29.5,23.4,19.7,43.1,0.04604181492329055,-0.06878062734982222,0.042723216563533804,-1.2662408675565802,-0.7648770448885478,-1.2082408782088143,-0.01129329267770367,1.1406328640959331,0.006832019025173358,0.8644838289029211,46,39,55,14,11,9,51,10,63,87
Brett Gardner_458731_2015,458731,Brett Gardner,2731,655,571,2015,20.8,54.7,37.5,49.1,59.5,86.1,78.6,46.8,14.2,8.0,22.6,30.6,-0.6214159794807997,-0.6329229324749039,-0.9177000827268589,0.2969646392264483,0.33811594008903123,0.32518345529363374,-0.8650349293324886,-0.5306590027520828,0.30682855254092034,-0.1573772114383049,84,16,10,56,62,64,15,77,77,54
Brett Hayes_451109_2015,451109,Brett Hayes,138,36,32,2015,37.5,78.8,57.2,47.8,66.7,82.7,77.2,61.1,50.0,13.0,10.1,23.2,0.4401597506666581,1.0051288209605744,0.7868349619596939,0.5776399421899846,0.157819009852312,0.24477918312496652,1.1326089002257664,0.01196822674402633,-0.986259953992471,-0.7623189473203108,24,92,87,74,46,59,91,41,6,9
Brett Lawrie_543434_2015,543434,Brett Lawrie,2297,601,561,2015,35.2,63.1,48.7,48.5,61.3,81.1,73.7,51.2,28.0,12.8,17.5,30.3,0.2939547099876671,-0.06198373210735126,0.05137567871930323,0.36713346496733223,0.072973395623267,0.04376850270329727,-0.09499345313405513,-0.009736862435817957,-0.22075155812470343,-0.18190187640649438,30,39,56,61,40,44,46,42,47,53
Brett Oberholtzer_519085_2015,519085,Brett Oberholtzer,9,3,0,2015,0.0,50.0,33.3,66.7,0.0,100.0,100.0,0.0,66.7,0.0,22.2,22.2,-1.9436180864908073,-0.9523770088710348,-1.2811034932691698,-2.0225048783194417,1.075212213703856,1.5542201870146974,2.0644706866398126,-1.3988625699458572,0.2654497203318516,-0.8440678305476089,96,11,6,7,94,96,96,96,76,7
Brett Wallace_477165_2015,477165,Brett Wallace,428,106,95,2015,36.1,65.4,48.4,41.8,45.6,73.5,61.4,47.7,32.7,18.7,14.0,32.7,0.35116537807944614,0.09434485846947896,0.02541829225199495,-0.24489462621704527,-0.3300432719646943,-0.6626404599214263,0.1672670496291796,0.6305632683695906,-0.5828163399540529,0.014295443339021186,27,51,54,29,19,15,59,17,19,65
